adname,cityname,location,name,type
海淀区,北京市,116.286629#39.931751,国酒茅台(玲珑路店),购物服务;专卖店;烟酒专卖店
海淀区,北京市,116.341349#39.949236,手机配件手机贴膜,购物服务;家电电子卖场;家电电子卖场
海淀区,北京市,116.369439#39.976406,永杜珠宝,购物服务;专卖店;珠宝首饰工艺品
海淀区,北京市,116.31863#39.975616,史丹利,购物服务;家居建材市场;建材五金市场
海淀区,北京市,116.321337#39.94788,中关村南大街31号院社区来京人员和出租房屋服务站,政府机构及社会团体;公检法机构;社会治安机构
海淀区,北京市,116.114117#40.10556,凤凰岭公寓,商务住宅;住宅区;住宅小区
海淀区,北京市,116.317583#39.952606,福安瑞鑫旅馆,住宿服务;旅馆招待所;旅馆招待所
海淀区,北京市,116.366302#40.039641,宝盛北里西区(西北1门),通行设施;临街院门;临街院正门
海淀区,北京市,116.319808#39.897628,贡茶(北京西站店),餐饮服务;甜品店;甜品店
海淀区,北京市,116.321586#39.905273,徽熳资本,金融保险服务;金融保险服务机构;金融保险机构
海淀区,北京市,116.310658#39.926217,收费停车场,交通设施服务;停车场;停车场入口
海淀区,北京市,116.23032#39.92616,西山国际城3号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.298991#39.922625,裕龙国际酒店(东门),通行设施;临街院门;临街院门
海淀区,北京市,116.326841#39.957557,孢子粉蜂产品,医疗保健服务;医药保健销售店;医疗保健用品
海淀区,北京市,116.350992#39.945023,智地钻河公馆1号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.094636#40.077165,阳山小筑,住宿服务;旅馆招待所;旅馆招待所
海淀区,北京市,116.347375#39.958517,屋头串串香(北京一店),餐饮服务;中餐厅;火锅店
海淀区,北京市,116.311698#40.028371,华联商厦(东4门),通行设施;建筑物门;建筑物门
海淀区,北京市,116.359219#39.977561,塔院迎春园,商务住宅;住宅区;住宅小区
海淀区,北京市,116.287631#40.046566,北京华云智联科技有限公司,公司企业;公司;网络科技
海淀区,北京市,116.288004#39.957655,chop,餐饮服务;外国餐厅;外国餐厅
海淀区,北京市,116.281208#39.990892,海淀镇综治办,政府机构及社会团体;政府机关;政府机关相关
海淀区,北京市,116.326197#39.966356,周大生(双安商场),购物服务;专卖店;珠宝首饰工艺品
海淀区,北京市,116.318208#39.968944,中国人民大学体育馆,体育休闲服务;运动场馆;运动场所
海淀区,北京市,116.207449#40.040546,北京市农村商业银行ATM(太舟坞分理处),金融保险服务;自动提款机;北京农商银行ATM
海淀区,北京市,116.306282#39.973327,好邻居便利店(苏州街店),购物服务;便民商店/便利店;便民商店/便利店
海淀区,北京市,116.308118#39.973414,沁园公寓(东北门),通行设施;临街院门;临街院正门
海淀区,北京市,116.319525#39.97712,海淀文化中心北侧地上停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.282291#40.05798,友谊路与唐家岭西路交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.336561#39.957947,皂君东里18号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.302805#39.976171,海淀区教师进修学校(旧址),科教文化服务;学校;成人教育
海淀区,北京市,116.369329#39.990248,志新东路,地名地址信息;交通地名;道路名
海淀区,北京市,116.355509#39.98581,北京大学医学部物资供应中心,生活服务;生活服务场所;生活服务场所
海淀区,北京市,116.303048#39.908514,六福珠宝(翠微百货翠微店A座),购物服务;专卖店;珠宝首饰工艺品
海淀区,北京市,116.21792#40.032851,福瑞德养生机构,医疗保健服务;医疗保健服务场所;医疗保健服务场所
海淀区,北京市,116.352731#40.033659,上海精品羊绒羊毛衫厂家直销,购物服务;专卖店;专营店
海淀区,北京市,116.289013#39.992707,颐东苑南二院西3号楼,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.362004#39.953848,必爱体24小时健身(朝外SOHO),体育休闲服务;运动场馆;健身中心
海淀区,北京市,116.271118#39.943552,黑夜午后(金四季购物中心),购物服务;服装鞋帽皮具店;服装鞋帽皮具店
海淀区,北京市,116.356661#39.96357,披萨意面(北邮店),餐饮服务;快餐厅;快餐厅
海淀区,北京市,116.253265#39.914467,奇鑫海淘,购物服务;服装鞋帽皮具店;服装鞋帽皮具店
海淀区,北京市,116.349914#40.010582,中公教育停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.30841#39.989616,北京大学汉画研究所,科教文化服务;科研机构;科研机构
海淀区,北京市,116.189771#40.044428,白家疃东路,地名地址信息;交通地名;道路名
海淀区,北京市,116.294807#39.973449,C-194(北京华联万柳购物中心),室内设施;室内设施;室内设施
海淀区,北京市,116.337059#40.047336,茗香溪茗茶苑,餐饮服务;中餐厅;中餐厅|餐饮服务;茶艺馆;茶艺馆
海淀区,北京市,116.301802#39.908101,蔓欣花艺馆,购物服务;专卖店;专营店
海淀区,北京市,116.260163#39.916903,88号大楼(西门),通行设施;临街院门;临街院正门
海淀区,北京市,116.306807#39.976786,豆豆博士专业祛痘连锁机构(中关村店),生活服务;美容美发店;美容美发店
海淀区,北京市,116.262368#40.052053,华联生活超市(西北旺店),购物服务;超级市场;超市
海淀区,北京市,116.274652#39.927304,便利店经营超市,购物服务;购物相关场所;购物相关场所
海淀区,北京市,116.305266#39.908196,扶梯(翠微百货翠微店B座),室内设施;室内设施;室内设施
海淀区,北京市,116.310517#39.925998,中国邮政(党报销售亭),购物服务;专卖店;专营店
海淀区,北京市,116.316457#39.97857,乐享佳宁,购物服务;购物相关场所;购物相关场所
海淀区,北京市,116.270952#40.015333,哈尼泡芙(北京华联龙背村购物中心),餐饮服务;糕饼店;糕饼店
海淀区,北京市,116.243609#40.101925,北京成丰门窗厂,公司企业;工厂;工厂
海淀区,北京市,116.217111#39.933545,馋嘴巫山烤鱼,餐饮服务;中餐厅;特色/地方风味餐厅
海淀区,北京市,116.303812#39.982316,苏州街路社区-委员会,政府机构及社会团体;政府机关;政府机关相关
海淀区,北京市,116.26531#40.04867,加贝英语村(百旺分部),科教文化服务;培训机构;培训机构
海淀区,北京市,116.33261#39.950552,北京二商大红门冷却排酸肉,购物服务;综合市场;农副产品市场
海淀区,北京市,116.305669#39.977366,小康生活,购物服务;购物相关场所;购物相关场所
海淀区,北京市,116.31645#39.9259,面部填充丰脸颊医疗美容,生活服务;美容美发店;美容美发店
海淀区,北京市,116.302929#39.944351,紫竹花园B座,地名地址信息;门牌信息;楼栋号
海淀区,北京市,116.311849#39.973541,立兴写字楼,商务住宅;楼宇;商务写字楼
海淀区,北京市,116.29863#39.968233,尤加花艺,购物服务;购物相关场所;购物相关场所
海淀区,北京市,116.318303#39.994531,北京大学工学院航空航天工程系(西门),通行设施;建筑物门;建筑物正门
海淀区,北京市,116.335072#39.983144,中关村园区学生公寓F,商务住宅;住宅区;宿舍
海淀区,北京市,116.334882#39.903656,中国学术期刊联盟,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
海淀区,北京市,116.330503#40.054573,海林KTV,体育休闲服务;娱乐场所;KTV
海淀区,北京市,116.335889#39.958974,公用电话(法雅体育皂君庙店),公共设施;公用电话;公用电话
海淀区,北京市,116.343892#40.046817,川渝美食(育新花园西路),餐饮服务;中餐厅;四川菜(川菜)
海淀区,北京市,116.223683#39.929467,中国福利彩票中国体育彩票,生活服务;彩票彩券销售点;彩票彩券销售点
海淀区,北京市,116.355391#39.970552,北京电影学院-影视技术系,科教文化服务;学校;高等院校
海淀区,北京市,116.364685#40.034654,西三旗汉字文化墙,风景名胜;风景名胜相关;旅游景点
海淀区,北京市,116.158685#40.077371,中国移动(博誉瑞恒西小营合作厅),生活服务;电讯营业厅;中国移动营业厅
海淀区,北京市,116.2702#40.083011,住宿招待所,住宿服务;旅馆招待所;旅馆招待所
海淀区,北京市,116.259867#39.924174,采石北路与阜石路交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.317388#39.921409,中共海淀区委甘家口街道工委航天社区委员会,政府机构及社会团体;政府机关;政府机关相关
海淀区,北京市,116.371774#39.996483,北京金旗舰暖气片(海淀区五店),购物服务;家居建材市场;建材五金市场
海淀区,北京市,116.30725#39.981565,天天如家自助服务式公寓(北京苏州街店),住宿服务;宾馆酒店;宾馆酒店
海淀区,北京市,116.301682#39.91973,印象米线,餐饮服务;快餐厅;快餐厅
海淀区,北京市,116.297982#40.034142,中国体育彩票,生活服务;彩票彩券销售点;彩票彩券销售点
海淀区,北京市,116.206257#39.993444,海淀区香山街道便民服务中心停车场,交通设施服务;停车场;公共停车场
海淀区,北京市,116.282981#40.005045,味多多麻辣烫,餐饮服务;中餐厅;特色/地方风味餐厅
海淀区,北京市,116.157394#40.097908,稻香湖桥东(公交站),交通设施服务;公交车站;公交车站相关
海淀区,北京市,116.283793#39.963736,蓝晴路与蓝靛厂中路交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.361172#39.99207,家电维修,生活服务;维修站点;维修站点
海淀区,北京市,116.316831#39.949548,文华大厦停车场(入口),交通设施服务;停车场;停车场入口
海淀区,北京市,116.289276#40.001987,万泉河路与万泉河路出口交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.236875#40.000576,育才幼儿园,科教文化服务;培训机构;培训机构
海淀区,北京市,116.272379#39.922895,劳保用品户外野营,购物服务;专卖店;专营店
海淀区,北京市,116.292084#40.046026,环宇大厦停车场(出入口),交通设施服务;停车场;停车场出入口
海淀区,北京市,116.349472#40.040111,博士安大药房(小营店),医疗保健服务;医药保健销售店;药房
海淀区,北京市,116.347417#39.960156,中国邮政(党报销售亭64295),生活服务;邮局;邮局
海淀区,北京市,116.303729#39.967252,小南庄27号楼-5单元,地名地址信息;门牌信息;门牌信息
海淀区,北京市,116.26413#39.93165,造型屋(海淀区半壁店社区卫生服务站东北),生活服务;美容美发店;美容美发店
海淀区,北京市,116.19751#39.989574,香山公园-青未了,风景名胜;风景名胜;风景名胜
海淀区,北京市,116.156961#40.062,北京雨飞通达机械加工厂,公司企业;工厂;工厂
海淀区,北京市,116.305085#39.929016,首都师范大学第十公寓,商务住宅;住宅区;宿舍
海淀区,北京市,116.268775#40.032014,中国银行国际金融研修院南1停车场,交通设施服务;停车场;停车场相关
海淀区,北京市,116.279238#40.043315,冯记米粉(上地店),餐饮服务;餐饮相关场所;餐饮相关
海淀区,北京市,116.303993#39.911931,员工区域,公司企业;公司企业;公司企业
海淀区,北京市,116.333428#39.95585,京铁物流,生活服务;物流速递;物流速递
海淀区,北京市,116.317461#39.954049,JR新干线捷运便当,餐饮服务;外国餐厅;日本料理
海淀区,北京市,116.315788#39.948439,停车场(出口),交通设施服务;停车场;停车场出口
海淀区,北京市,116.353156#40.031799,清河金真子烤肉,餐饮服务;中餐厅;特色/地方风味餐厅
海淀区,北京市,116.343584#40.03783,佳乐铝塑门窗,购物服务;家居建材市场;建材五金市场
海淀区,北京市,116.352323#40.001458,六道口地铁站A2西北口,交通设施服务;地铁站;出入口
海淀区,北京市,116.372078#39.998146,太平洋保险车险服务中心,金融保险服务;金融保险服务机构;金融保险机构
海淀区,北京市,116.34708#39.967105,明光家具,购物服务;家居建材市场;家具城
海淀区,北京市,116.353529#39.958168,学院南路与西土城路辅路交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.282688#40.026563,中国农业大学西校区生物学院教学中心,科教文化服务;学校;高等院校
海淀区,北京市,116.212563#39.959097,双新园南区,商务住宅;住宅区;住宅小区
海淀区,北京市,116.328426#39.967397,北三环西路与北三环西路出口交叉口,地名地址信息;交通地名;路口名
海淀区,北京市,116.292527#39.946619,中关村国家自主创新示范区多媒体创意产业园,商务住宅;产业园区;产业园区
海淀区,北京市,116.173574#40.057562,地锦路9号院,商务住宅;产业园区;产业园区
海淀区,北京市,116.309607#39.914428,中兴家园停车场,交通设施服务;停车场;路边停车场
海淀区,北京市,116.308156#39.964851,中国移动国创泰达万泉庄营业部,生活服务;电讯营业厅;中国移动营业厅
海淀区,北京市,116.222#40.068661,上庄路口东(公交站),交通设施服务;公交车站;公交车站相关
海淀区,北京市,116.361783#39.95103,北太平庄街道综治维稳中心接待室,政府机构及社会团体;公检法机构;公检法机关
